DEUqLWbJAgq7ZPJM8m43mhKj2ddiWecAMBTN9wie7iQB, 24509241.6
2R7xYU7LXz9N74JvCn3Vu9GhLjUfk4j55yfEpUHVrce5, 24356387.0
fxLhFqzcr6bu66QkL5DotAwuCD9tERAXrLcee2AF1GG, 24318555.0
FWA8nWwUj2sChYZno7VwUSwPzcifQnn2rwaN9ejGC3JR, 24122506.0
CCPz8vrHGqriL9szofdEasqsLxCLVeHVSJ5sbRk6ZaUB, 23399036.0
FP5AvYCFSKtbZ6MyXWGSSuV7sVZpQTnuN2mHKo65W1wr, 22580308.8
CjGydEpkeETEuiFvQ4f9vgQ1i6pvbEpGUitjf4MD4BDt, 21467945.0
ACrr6S44S67gj5jG7knnk9FWoHN8GBpoo3QPn3LBbMbs, 21367202.0
GY7gWZiWPTeXsM9bkQRXihWePv7m6R3HqshaRdpB25qH, 20890336.0
F8amfDLhoSUZm8bRwxZpx6YKHnfMv5dgBeriVDJJ5EiB, 20585980.2
BLB38mbuQtUr8bGFZivHddZyAP9CXNGrSrFKJDgMKHEy, 20554601.87726441
GwvUxpMKx5fXroriAJRfuRnzgoWLYMnFNesosaAcgzCU, 20514435.0
8judwbW9tsDBeHZsNQMQCSbCcZ4HiQE7YamfEvgN31hX, 20468181.50964914
CjUsRxGHN9Dx3cn6wWskaa7pUWP6riJPSTch4oQczBVq, 20464889.6
BHkRRYx5cZ6a4sxmR6ETfi6oTuimDCHptyJdbxfhkVD8, 20278720.0
5mN5dMRjH2TJcFjPfKHBEiNSUnR8HwYKKTp3SaxrY53t, 20210721.6
3hPD1Na3HoVUHCUbHjALQ3cX8nfNPi8eemfDJyjQuTA3, 20065418.0
5T5vV6aPi9cEuyLdEszjeVZpgPiy9pa3YWjmvpTQQtGN, 20004445.4
D2wDDyznbkvuuEDD4MBxknCWqzMPFWUhgWLKcyA5Xyo1, 20000000.0
HTdv73hZ6XyYvDJ3Mw3VG6UYbHXegqCES9GSYjz48AYH, 19815141.0
CD1F9GELnAdFQoPteFfddtd2Rr2vWwg64pXhPwvE3KqN, 19440800.2
8DvMdBxpH8j6rUDkyZ9Ty2tD17oaAtPq2r8AkScT2g3e, 19401958.40027765
B3vhtw9XXpqVA31Bjefbehf9eG1G8mUTbTKsgSZp1Ych, 18994316.8
DJNpEaVzVpQi5SqpZ55Y3zrPWmpcmRJZcjpQBgwPsjcF, 18948417.0
AeDnmVyoSxKAh8g5wWfq5RFqrSiCZNE6JFrA9qu2Dur2, 18711069.0
EfuttNMf6uN9ufCTKGusPCzvzXWC5N4NGpPa1g8eGUBU, 18542861.6
6HRQp2BJR3fx2nHY3zrJ8RtgJxjdBMQbUnYeA5gFLwgw, 18421443.49933838
6TF9sHcqtUr2DXveu37VjtZakrdVf8Rd5E62rbS6Kph8, 18107592.4
A6g4T8E2DR9P2NACyqDEULCRLvEB2GzDB6ZNFmyfrK6R, 18000000.0
A8wdN3UfoR99Kje3z78HASwRj5B98CQuK4zyvUr7d1Dk, 17682596.0
FuasK6Nbh2VauXphy59sXotC5MTTAoD9Fk8jMnLGa9mY, 17579482.0
FBubwapYe6VXEk582YAwWnpbzHUayVCVvEwHEAM5K78v, 17500000.0
DQbxyTByKpDs1kBTjJAgWeN6MM6o9pEikgGfxJR9CnF8, 17303078.0
CZFmkBzFk3XWk3zPEuEBoPqpPe6zBUGTVxH6KC8iMXGU, 17054474.0
5cB18XywUUt3jwAQUADQLAzQ3kRoeZe5QRgJfGXNP3Qt, 16813085.2
BRVcpGFxjBg3GvS94QknAKqB1yx9uULGgvyqung86hk5, 16696655.17852432
4nNoh8uZw7ZREabbsxNFfGN7CTQisyVzsSMqVnKG4xmd, 16680000.0
4zhjTfQJWFM1mE7sj1rYg2bjuZjokcVKRNWVmKsuvCBF, 16550416.6
2YT41QbqCbKfBkfVP8gYiMLdjRBB8z5EUbvhTLj1k5SV, 16414012.0
AEhgjzKWNALWyLyMvqHB7MLTTkEAofsryA8ks9sXd8eQ, 15878603.0444826
9VJ3fVQiGK5mbRKCaz9x6ySUU3MEipAHNq3WpeLxC5rt, 15711177.6
6N9GEeXWfpH8sdQFvEYcRXGRJEdKPeQ2v6EVXgNnJFdw, 15711177.6
5ppLXA7ffKH3GdxDf3b99QU3oqzXriqgDEzDsD2JBPP1, 15646618.2
FnYRUCT2mynShHuMHdGvMSfXRZKXr178aEFwHfoVjvup, 15570155.0
BT4Y81y2givSyvPeW9NbLgwfeBpWKmsqyZJN63gV5PtN, 15530763.0
AoAp47Xv8nGPWqP9i6UE8yh6AkEyAM1FiZqMLQtgFrGq, 15483329.0
8Ugo2C5FMowUgfuzffRW24fpKy7Bp51p2ai2WJvotGZn, 15467461.88164553
6MD7hgasPojgC5stiG6yVGtEErYk4wdZrhBfQz9qzRQN, 15262671.8
7zwBtsttTrWsbq848meHvoKCLHAQeQUyJYTPXBuq7jvJ, 15122986.21097362
HsYqf2nKv1dHHBB4SD9zsDCjPysa5NeGGUKnwJJ73Pjc, 15000000.0
chmXpGhPMNYm9QmzSsQoBHsi3yLCX1VyKQJ9bgJQSC6, 15000000.0
3NUamRckvzSD1TnywzLn2jBmjPgPLN1JX19FPhk32Qb2, 14999919.0
3dk1tp2JpstQWCG9ibLa4KqvkfaCrJ9aQL2c1hk86gL3, 14969191.6
BnyP8hPEzFPvvrtjYMK5HUaGUCxXHF9vjE1xGiJAULxf, 14934730.4
BhG7pSVMEbLS6Zhvr6kQPiNT9gvNDnrB3YvRgJS8LPyi, 14767511.0
9BUL9i4Smqf7ZFRme7HqkSLXfYSKsgyjUaSpM2Hp8bFP, 14661884.0
7nWRQYR3dJawkfp67kwgamGQUTsaJd9uYoX9wreFvwzS, 14661884.0
HLdBuk4i9VzaMExxVN39Pvn5QW2TuFRVgFd3GaaB2yPo, 14645208.56162073
DtU4toBNZe65FwimXB8Ju5e5UF56LhT4dmuogkLrjxUD, 14611884.0
CKC95Axe3cMMWwLSayuZ2ndi6K3TmctCaGAD58mb4F4a, 14611884.0
GrDu3vc1Vmw7VFAnKUJdVPHipMpPYMdpBrAKupMMjioe, 14611884.0
4UE3jWmtXqByT4BQE3tKQiTYU5vRYmwP2zFPTjd42cy3, 14611884.0
HJMbwwTUUjwuQKUDDcJa923VinJnzMeWubYmEm7hwoud, 14511886.6
6nTL14VczVzqqph3WtbaCBq4Jp8ESyQ2jD2Bpa2ooes4, 14473133.0
uGWq9mhMzFXVSiZQ4fRxy7cq1Svh5jgJ1qAXcEmjQfa, 14398030.6
EyUHaChJLQMmjQ9szBhbP9X4WLBZEP4M7ZP9doyNjkj6, 14241233.53013835
4zXoUjbvhFW5hyTRC1Fy7cwUPEtxxd7PYFKb5J2cRTJd, 14168522.6
BsLKoZGtAL2mSTvcNJM3aoiD6rSMkMTwrJCHfi3xfPZE, 14000003.0
Fpe5D5ZCkpzQkJsdq2PFWAJvfVDhie4y3VmsWx8MnRhW, 13780540.74159283
BF5RoPYAv2x8aTpu1TGxoWipwN9v5gGsZ67nFZ7aLzSM, 13625521.0
3UwVs6dCKEJ6GWtaWEU2FK867KxheuSx7tjJ3KZ7Xb6r, 13575633.0
FC1ChRTYty41npkp3BnK1sxERxXnzfYYQA7jUet9DzBz, 13500000.0
9cPuF49gXHV4PLyjTBUAy9U8wvaDzNaDarqDR2MBePpg, 13468743.83972054
7CSG6Kg9MJvgefSYQPGtKrpN64s5SPSjXoi6CYTwCjzZ, 13450555.0
HLAkYtRah9tRLua4Fv3qAR8j9eRno59J7bcaUG3hX6m6, 13434850.6
DXiPXGqQWw54fQhbXcgAzEMJszqNAa8YY5AVuszpBnwV, 13398931.10193775
FJg7HXA6wetsaqC5Js4G1SaRtGtrwTpjNtgb2MJCZnwU, 13363161.6
3nGQaaV7QeUeVcpNzkoTsiLU8oBii9qyy5LqAhx9K6FW, 13194076.4
9VTiWSijUSdfT2rMEyJdbrZgRPaRDach5jaiTD7HCBmA, 13104018.9
HQYMgCAbn7MWX3QWTcTB9oYsg4x9jU4iEPcT9ZmnkfQP, 13085462.0
FMDkKXT713o8JuvqHjH544LrRm79E5zWbKaiQtevXpZN, 13048775.0
BKDBPTTmvYevonLFm8DEYvdkzsp3A93Fw46rfkU3djix, 12862015.90102317
7VeE9555jqZeeQ1mrZvmHDVigHpELwmMVBN6bWNaT5sJ, 12814863.0
wqcCKsdPcJdDo9E1e2cgaHFtigC5t4GjHpTbJsnmt1o, 12791995.0
C16UpWEyYz3MBVbedhPCXwi44Gr19C4d7bQ716XQDvcF, 12651550.0
3dvG88dinWAmh3NCAKhDs7qa7GLEBg4PMy5CAmNNbbhU, 12516577.63735937
FoZsMdzBMw8fy68MxKnyScKxhCnjhgLnc3KEu81VaB2v, 12442459.0
75MuGcBRviSemamVPNn4JsegkxrWN47qvj6smtWDkvYq, 12195120.44779349
3dbz7FBpKUxdbXEBdf8aEE5xjcqapsStq2xe4SvPxgua, 12188848.4
6CjLzq9rBvro7wcmKPdy3nVNraoRtooaWfbmdy3zfb1M, 12108156.6
5Ykg4wa2ZjUHN6yXtyodHPhxHUP8YZ5JUHAJVPGmhi8h, 12102200.0
5W9ismwanbLby6FWtANs15AucQjyLGA86xMUF7xPyjBS, 12035325.0
dcKaZkMFgN22et1NYh5cPNpSNFtmtnrN7A3jJNMvbmH, 11988000.0
DVDz7VJoJUZLqLCSiPPAcDDA22oq8ywGZUV5iw3HhyTJ, 11944502.2
4gB6yQDGpNKUESsHF9ReJ4UPJoizqQLUf6LAuNhfUydS, 11903516.49456588
DS8mqTBsSijbeZhtn6836c8ARjPMPZ7DohomEKbdpXTw, 11780862.2
sAwXiF9VN9kTubHkoytMDzhHpymaP6UU5SaAFzjmYT5, 11687700.0
bYUscp4qgQap7iDu5R8tyBz73dov4j3zDV2FgDUvSDx, 11676023.6
E652c2cqwmRVMoMyNXWMZvMk152pYa2XJ39Ftb9TkF9Y, 11602839.6
Gx6hSpWBYAuPTrZEPh3SHPWZZAoYxujdFezSfYoKoVC6, 11518375.6
2bovNUkndmEk62WDwvaWJMbSP63pUvQUattkbq54YLqh, 11497311.8
CXG2tyujhChtfy3hUyY1vyaGHu12PZdaA9HngQ2K2353, 11401229.37785485
6hxBi3p8tnWhSkMQqMNVkc1Gmd3aVejwMXg9qdyZqfUH, 11330719.56992742
FVXHT4QbLUUQCL6PuEpnSA6NCy4Yj4qppjiiSRDjMyxa, 11247440.0
3QLyYpTaTsoWqbsAsw6ttQYLBmL781CMzrko6CNr3mPK, 11200000.0
3vfFcTJZFFg3gJkyZqa4hWZbSDDp2XHyjiqKVAKa2Rco, 11171111.6
5nZnecK8CSZ6JtWacWo8Z5MHzzYp7HUi3D8dt9gvQjjo, 11111111.0
BXPi4vTaScP7Am1PQjq1sy1V7mvnW8AUckWYDTMQtUi9, 11106554.0
AdosQnjWki59ypCxVd9KzHXyptYDsCpRkKLKWKA7Utij, 11023116.6
7xtkBriqFkF7SqVB769izmjGUe1b9zCToZJqb3dGAet6, 11000994.61471058
4ukgSVLy6i6eEggcLgGby6CGVJur6XDS3aVtBDbVf5mg, 11000000.0
HnRse98kDi7GFhTJcKAHEprKc4ajPFGof4W5Pd6NNEV1, 10975154.84077826
BBr9S5cXE6F73BfB7rYTs7owk8LEBzThyTdSUf7TzdeQ, 10834134.0
E6mNwmF4DxapCUGGYdw3DytHxKTe6sALAibrTNgUsJBJ, 10800000.0
9jLgtDv4qMv3hxk3bgYVE1oubMh9v6n55XzmqmQDvyTX, 10754390.41869699
Gh7DnzRC39DDTUKqgWsqkX6F3CUtEof5BsoJJWLF8iKG, 10706670.6
91XTrHQZrsP2bWxgw7omvCSNbBMeDqu1YPHmjoA9397R, 10656029.87756311
E4jpuwa7ppY2hmF2RWcfYrQ2FAXfLeVwPVGZZJVq9sk5, 10633359.08715839
H3qBaZx7x5tqZgSXmAFd4nJrUZxk9vhieabNLvHSapPr, 10617329.0
CY6cGBSNxAjQX1F4TvqsxhNuP1Dd8uxXjUddtKzwSAR5, 10598204.92278828
HtRUFHxZ2bst9KF82RwSxDH3EqzHFf7QVhuFFshaSzSy, 10596476.6
HUpLTSfr8XxFh2i5CJS8jd6sxg8dMgrTpLagRahvUv4e, 10590835.0
CdjjWhrkXYGFqboko5AohNHYBbFfwfQtDRKTr9NNobbY, 10480346.0
Ejp6tGuozZcbzbG8FXAcPHGuLjV6mtNGzsmu7WBZpDKH, 10448553.0
DaSGdWXXVnh74Dfyfy68Mhyttk8CRXXQ4RrR9nyxssha, 10446666.0
FjMjTzz4jqYfBz1aor31QuQxwCAoX3u7m348VC7M4CJi, 10364137.0
BXQzN5o2JdhZDbdSipGyo4hCSS2thhLLDLNyHsEK8CxX, 10339835.93568642
3cdMu91dvNwv5dsJDjCj7nDRWE872TM6MyK8hoy6HJNY, 10292621.6
4pHn9TuU91KYYF75FxPaQeSFvoFAVvoSZNpYC6ubVNye, 10291298.2
CQWYUvRAzAUtpohzHBSThZxY3pj4cRbCDzHiZtT4CqPG, 10264478.4
J72ezFKDWeidsBuAKpVd2gjmudNH5Ln2sURrd15pkznc, 10207212.0
D6snbru1GcirBcEGsmCGXDi4D49Q5V4m2Nwowhop4MsN, 10200000.0
Dn99VxMviV8FhGFFwyv7n293UFiasCu1FKRSQZhEKg61, 10199600.0
5Lc9bm51K8xduztrinnFEj467oxK7VDEYaT3iCzYoWW3, 10131433.0
CX4sqvPuYstJ8V4QJ2zcRk7FHMyem9jPWwQAuRKEnyvi, 10067371.4
ALsLkCM52aAZVN9ZWtxKUoQqbAphSrAfcgWQ4gTtieNS, 10066140.8
3CsU537dZEtbngPSsAWsa5iz2cdFGV6dG2UpbLVp7yKk, 10044543.0
6G8EPXXQJJ2TffR3idAYEFjRJGLpQUoEgMQTdTty38V4, 10030854.0
BmYYUPtRQPAxw48wFFRHoKBUhVLGmwEkPntTHrYFYFyh, 10019262.6
Ch2r6gTY9kS6QasuacxTCD5kyPqyQ85fqwfGWpZy3WMy, 10000177.6
BZqqW3yH48gKd4AkcDdBYmQ5QggfA1rdgg97Endhofsn, 10000000.2
E4jXcFDKyi1J9Y1YJx4RhZcb19t4DUENGVj5vw14yBZw, 10000000.0
6UjUpSGMzuv4xocpukfm64CXdSZycnGWjakuoWUG95dG, 10000000.0
2uNGLrSofQQ3XLrkcV627vTKf6qFQ9pwAaAgr4Cn5bLQ, 10000000.0
FfWADXgVQ4HUXddPykuPSxW9LaaBmCDdcZeJBb8LpqK1, 10000000.0
BESsQubKvQzBPtTYsAxz3n99fD574iPkNn1775VMEY7L, 10000000.0
D4K5yZR1kcvaX7ZDTUWpGoZM8gHVjC1pxB1m1vSmC5NZ, 10000000.0
DZgmyJhfZFff8AnEY7XSPSA54A3ksxywYFNV6Akxqyde, 10000000.0
9ePf4QEfDYm98jHbTHd5Ks3qFJmP8JWtWHhZB7x3w2U6, 10000000.0
EHs6D9yriq4D65pyPCSaHmR5LajXjEGRN1jzqu839q5r, 10000000.0
ByxYfp48CaQneSrHk4TuhHrHvRa29peaFiZNXpbLaCda, 10000000.0
7aswbBLBgXzTiEqcyPzTEKK6w8vvhLD4MqFRUp8FTw1d, 10000000.0
9iGgiqwPVvNrMTYKwoUbsjg8xpvXLNBwNu21VFbjhFJn, 10000000.0
57gqRxeUqThPyZZAccYGrtNSwkWJunMUqMWPremxiDU5, 10000000.0
8oZ78zk5J9KwRmcAFAmr3kG5aB5JQrg5D9pwmgtqmBkV, 10000000.0
39dLEuGe3zVdq4MZShqeQrkNAFRA6nxc4zoYYJhX4kiF, 9978048.0
Hk3BUGoC5NoZbqLyjuhkRiS7EeMgog9D3TbqSrdKnxkP, 9976188.06379504
FaAf9kZrGMRuPgkpCf5Ti7UrTBt6THHnyGy4rtndwpec, 9966220.81767387
3K6HXqYf4W1srhMQVUKYSZUKG9HSsat3wRc7WfjPU3a3, 9956547.4
6V6JJAERXXNwKcv19Rxt6LFbR2tL7qFomdCAsoeNkchG, 9956488.2
GaLWtv7WoTfXbRcznyU9ZyZ9GLsPek1Q53ERdHwBD2Zh, 9944342.2
9C7rbCn9ZT1f7X9G5HwZ7VQUyScNWkFp7E1XYoZURRdA, 9895943.0
BsLSHqEDE92KXyYD41RZZhob8REA3uudRQxrCqTvmViS, 9874281.0
3n4v7kjpLMuX4y2ELrtGJoWF6ikRDY5eHQtqukFGp8rm, 9816163.0
9SEhKjqi9U9YQB67rFMHGbvNZJTNaynEixNQnCnkAWe9, 9813527.0
9aiojXudGrtLaxKFMBRXkYFLdnNHEbJRYqHsp658Mf1f, 9811820.0
7FLgbu2Jo2W3uynCURWgxGfiPtyCTaGCaJiBKogh5fRe, 9705700.0
3L9CmjwkqMsaDxiXf47U8qTFpJSE3zBvS6GCwrbYizeX, 9539686.6
6W1FJRuhdFDjXXKn5hF2TZAyTcrMoBUQreowur6JzXhN, 9461539.8
B4yPWKFtGHESYPDd7sbtJPFLmk2wFZ2xc7pZqLkveAem, 9405364.63637
815T7SWcsxYzGbAPTjuiM5BRZP44WU2C51RcN64tjSTC, 9405364.636363
G19ahQBAYWrcR1FvKX8JBzt2ZC8Qa4g5U2rgLk6hjiix, 9400000.0
AZd7AQXfKA2BJySYc989dKoV6txRW24AUsZt6QjBm2J3, 9400000.0
DYVSGJ7Yob4PBK4wYiWPRoppRwe2WptWZHt8votxns9m, 9400000.0
6NAnJUyQhz6sVpdTLWFycVQ5tuPsLjVtuMNmg3NVERyY, 9400000.0
7VrAxuVsNPiLynk7pTRVPBRJ9gdAKLJb8bLUgGZoKSKH, 9314758.0
9FZ4e3xZWrVNNEXmZsUNhjiwKBTSZWjjFdGyryG2HEBN, 9277930.05
EnXGSowj97HYP7W6PSTX2SR9UT1uHVT4ihDV9m9dknRh, 9247442.4
4r5czoQBC6SsHtQDnFsZASE5ebUZ4vdSX4TNNui35ky3, 9246730.8
9WxM6EEpmhmZ5A4eVaC9AkZtnD6L29Ht1iA1BPxdAfJv, 9178571.0
GKA1UBmBmKsCcZTWpN8eqXQjJkmVXcTw6D5yTmYCx9Wu, 9129329.0
7TVL7ytZPF5rEz49TNbXce9tXdtb85dVtE5LMKAgWzWf, 9109457.0
FuHJWE4Q1wpULPRn3VSx7JRbYDTdkfvGxCjT1m97cAsw, 9092168.636363
HMaqavzWbeWxWBCqXURYMKbZ82cB2wNtearJvLQGu5ck, 9090434.0
8dwVeQxK8emQRLL1zmiza7dLfEk2cB7dAUFfMCzP8yfb, 9090019.8
DsGeV7Lw2BBmg83kveBWt9E1UDwNio11GPc1jKsqsrJh, 9079400.0
BYeBD2VBK96VSTouhmiT4ndHLz3FpgbhJiAtDQPowLdx, 9072168.636363
4uz35hTKo3MzxXFWZQTbHvB1k1ijhJT9vzwFEevuc9EW, 9070952.0
EfcvGZ9kcYJFAu2ExrWnRd1fUyqHesR415nMQ9jrepNL, 9049712.0
5wfMZ5gH2KfeuH2D5Xn56K9LiYpnV7Hb137RgKjBJGPK, 9048767.236363
B5fJDkHhxk3ZfDrZYeR11748Qi2GHfqt3FX9av3wxNyb, 9048766.636363
JA12VUHU35ApQ5WWHw1cmN4oAed8FpvsYMNuTeCqcrnx, 9048766.636363
3ivaDXhwYTjmQoBjLjuQnMCB6zTcW7mtvrfFedAECzoA, 9048766.636363
7MTZyG3ectFTfHHz9B2uuTWw19LJEi7XxBERaiMyu5Dh, 9048766.636363
DcdpHJCnqt1dtF5HpfAsCmHsMdP33nKDT4TreCQaUapb, 9048766.636363
D76gjnNm23uWqnWKaRr4BvV1VzGpqd1EgaJ8jnJJHNLk, 9048766.636363
FyBxbqVzd9mTU4y7hX1UGYpwvT1ibmELrDuhDR2AkVTA, 8992152.0
DFPjXjmEEbNHo6u6EM4LCSAWMhNRLFcYACysaJiPqrK6, 8991219.0
9ZeWiTLAZfDrW35PVMxSxiV12bmTECSLFmhEQbEkmgRo, 8969628.2
85JvGvGge3txHCQkDgxaaKzvjL9oFPzL4jdUrqkqH6bG, 8906355.0
7E1gC9RxebVRrNCUVXGUtsVH8KxqDDec65kNZG68SJVw, 8895287.8
36Ur849DKb1H6UEJkWE5MzziXEHssRWs4iNmf1vH8F2e, 8860829.0
6Z4gPWDxWf1X5nV5Zw1ukD5Ptkqak5hhpNtFmCFBtsdz, 8753960.7555109
32jwdBWn6FwWF9Rcfn7BA4XvLS31WWAZPkVYoTT8PXaL, 8675245.2
6jrPhkkJ5eS7aVQxLvQajmxb8V16TC1qxpkyRkyuG7KP, 8601620.0
AQHeHtbgurb39ANioJka7pooXAM8W9jXfiqmFcxDPJTe, 8578879.6
DrKyjHhsfqJGhqWCkyt4jajoUv9cpWWZmepJN2z4u3Pi, 8574677.28227858
